"project","campaignid","sample","family","genus","species","legal.sublegal","count","year","sanctuary","status","site","observer","replicate","sampling.location","depth","gps","way.point","d","time","complexity","algal.cover","latitude","longitude","successful.count","successful.length","date","location"
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2001","Palinuridae","Panulirus","cygnus","Sublegal","0","2018","Green Island","No-take","Green Island","HZCLSS","7",NA,"1",NA,NA,NA,"12:00:00","2","1","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2001","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Green Island","No-take","Green Island","HZCLSS","7",NA,"1",NA,NA,NA,"12:00:00","2","1","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2008","Palinuridae","Panulirus","cygnus","Legal","1","2018","Green Island","No-take","Green Island","TWSHDL","4",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2008","Palinuridae","Panulirus","cygnus","Sublegal","4","2018","Green Island","No-take","Green Island","TWSHDL","4",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2008","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Green Island","No-take","Green Island","TWSHDL","4",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2011","Palinuridae","Panulirus","cygnus","Legal","2","2018","Green Island","No-take","Green Island","TWSHDL","7",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2011","Palinuridae","Panulirus","cygnus","Sublegal","3","2018","Green Island","No-take","Green Island","TWSHDL","7",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2011","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Green Island","No-take","Green Island","TWSHDL","7",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2014","Palinuridae","Panulirus","cygnus","Legal","0","2018","Green Island","No-take","Green Island","TWSHDL","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2014","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Green Island","No-take","Green Island","TWSHDL","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2014","Palinuridae","Panulirus","cygnus","Unsized","4","2018","Green Island","No-take","Green Island","TWSHDL","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.016548","115.499102","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2017","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","Fished","Geordie Bay","TWSHDL","3",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2017","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Armstrong Bay","Fished","Geordie Bay","TWSHDL","3",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2017","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","Fished","Geordie Bay","TWSHDL","3",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2024","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","Fished","Geordie Bay","TWSHDL","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2024","Palinuridae","Panulirus","cygnus","Sublegal","3","2018","Armstrong Bay","Fished","Geordie Bay","TWSHDL","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2024","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","Fished","Geordie Bay","TWSHDL","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2027","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","3",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2027","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","3",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2027","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","3",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2029","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","5",NA,"1",NA,NA,NA,"12:00:00","2","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2029","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","5",NA,"1",NA,NA,NA,"12:00:00","2","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2029","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","5",NA,"1",NA,NA,NA,"12:00:00","2","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2031","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","7",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2031","Palinuridae","Panulirus","cygnus","Sublegal","4","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","7",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2031","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","7",NA,"1",NA,NA,NA,"12:00:00","3","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2032","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","8",NA,"1",NA,NA,NA,"12:00:00","2","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2032","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","8",NA,"1",NA,NA,NA,"12:00:00","2","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2032","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","8",NA,"1",NA,NA,NA,"12:00:00","2","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2033","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","9",NA,"1",NA,NA,NA,"12:00:00","2","2","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2033","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","9",NA,"1",NA,NA,NA,"12:00:00","2","2","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2033","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","9",NA,"1",NA,NA,NA,"12:00:00","2","2","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2034","Palinuridae","Panulirus","cygnus","Legal","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","10",NA,"1",NA,NA,NA,"12:00:00","2","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2034","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","10",NA,"1",NA,NA,NA,"12:00:00","2","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2034","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Armstrong Bay","Fished","Geordie Bay","HZCLSS","10",NA,"1",NA,NA,NA,"12:00:00","2","1","-31.988813","115.522852","Yes","Yes","20180122",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2067","Palinuridae","Panulirus","cygnus","Legal","1","2018","Parker Point","Fished","Parker Point","AHBMMM","3",NA,"1",NA,NA,NA,"12:00:00","3","2","-32.024125","115.53062","Yes","Yes","20180123",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2067","Palinuridae","Panulirus","cygnus","Sublegal","0","2018","Parker Point","Fished","Parker Point","AHBMMM","3",NA,"1",NA,NA,NA,"12:00:00","3","2","-32.024125","115.53062","Yes","Yes","20180123",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2067","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","Fished","Parker Point","AHBMMM","3",NA,"1",NA,NA,NA,"12:00:00","3","2","-32.024125","115.53062","Yes","Yes","20180123",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2074","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","Fished","Parker Point","AHBMMM","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.024125","115.53062","Yes","Yes","20180123",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2074","Palinuridae","Panulirus","cygnus","Sublegal","3","2018","Parker Point","Fished","Parker Point","AHBMMM","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.024125","115.53062","Yes","Yes","20180123",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2074","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","Fished","Parker Point","AHBMMM","10",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.024125","115.53062","Yes","Yes","20180123",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2077","Palinuridae","Panulirus","cygnus","Legal","2","2018","Parker Point","No-take","Little Salmon","NAJKIS","3",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2077","Palinuridae","Panulirus","cygnus","Sublegal","3","2018","Parker Point","No-take","Little Salmon","NAJKIS","3",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2077","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Little Salmon","NAJKIS","3",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2078","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","No-take","Little Salmon","NAJKIS","4",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2078","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Parker Point","No-take","Little Salmon","NAJKIS","4",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2078","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Little Salmon","NAJKIS","4",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2082","Palinuridae","Panulirus","cygnus","Legal","1","2018","Parker Point","No-take","Little Salmon","NAJKIS","8",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2082","Palinuridae","Panulirus","cygnus","Sublegal","0","2018","Parker Point","No-take","Little Salmon","NAJKIS","8",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2082","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Little Salmon","NAJKIS","8",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2087","Palinuridae","Panulirus","cygnus","Legal","1","2018","Parker Point","No-take","Little Salmon","CEAMAC","3",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2087","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Parker Point","No-take","Little Salmon","CEAMAC","3",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2087","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Little Salmon","CEAMAC","3",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2088","Palinuridae","Panulirus","cygnus","Legal","2","2018","Parker Point","No-take","Little Salmon","CEAMAC","4",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2088","Palinuridae","Panulirus","cygnus","Sublegal","3","2018","Parker Point","No-take","Little Salmon","CEAMAC","4",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2088","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Little Salmon","CEAMAC","4",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2089","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","No-take","Little Salmon","CEAMAC","5",NA,"1",NA,NA,NA,"12:00:00","3","1","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2089","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Parker Point","No-take","Little Salmon","CEAMAC","5",NA,"1",NA,NA,NA,"12:00:00","3","1","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2089","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Little Salmon","CEAMAC","5",NA,"1",NA,NA,NA,"12:00:00","3","1","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2091","Palinuridae","Panulirus","cygnus","Legal","1","2018","Parker Point","No-take","Little Salmon","CEAMAC","7",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2091","Palinuridae","Panulirus","cygnus","Sublegal","0","2018","Parker Point","No-take","Little Salmon","CEAMAC","7",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2091","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Little Salmon","CEAMAC","7",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2092","Palinuridae","Panulirus","cygnus","Legal","3","2018","Parker Point","No-take","Little Salmon","CEAMAC","8",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2092","Palinuridae","Panulirus","cygnus","Sublegal","2","2018","Parker Point","No-take","Little Salmon","CEAMAC","8",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2092","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Little Salmon","CEAMAC","8",NA,"1",NA,NA,NA,"12:00:00","4","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2094","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","No-take","Little Salmon","CEAMAC","10",NA,"1",NA,NA,NA,"12:00:00","1","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2094","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Parker Point","No-take","Little Salmon","CEAMAC","10",NA,"1",NA,NA,NA,"12:00:00","1","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2094","Palinuridae","Panulirus","cygnus","Unsized","0","2018","Parker Point","No-take","Little Salmon","CEAMAC","10",NA,"1",NA,NA,NA,"12:00:00","1","3","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2096","Palinuridae","Panulirus","cygnus","Legal","1","2018","Parker Point","No-take","Little Salmon","MHSSHW","2",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2096","Palinuridae","Panulirus","cygnus","Sublegal","1","2018","Parker Point","No-take","Little Salmon","MHSSHW","2",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2096","Palinuridae","Panulirus","cygnus","Unsized","3","2018","Parker Point","No-take","Little Salmon","MHSSHW","2",NA,"1",NA,NA,NA,"12:00:00","4","1","-32.025352","115.52435","Yes","Yes","20180125",NA
"BIOL4408 Marine Ecology field trip","2018-01_Rottnest.sanctuaries_SVC","2097","Palinuridae","Panulirus","cygnus","Legal","0","2018","Parker Point","No-take","Little Salmon","MHSSHW","3",NA,"1",NA,NA,NA,"12:00:00","3","3","-32.025352","115.52435","Yes","Yes","20180125",NA
